# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=249, J=124, F=POINT
-44.9069503322 28.1744303480 499.4645073700 14.8451346437 -3.4393078119 499.6969091191
-45.2631907389 28.1744303480 499.5005484265 14.9475966866 -3.1631318149 499.7341632588
-45.6194311455 28.1744303480 499.6208577345 15.1153865428 -2.8756652602 499.8577256024
-45.9756715521 28.1744303480 499.7302625064 15.3244351974 -2.7191977057 499.9725668624
-46.3319119588 28.1744303480 499.7537273143 15.4653120658 -2.7466293531 500.0005078144
-46.6881523654 28.1744303480 499.6149334092 15.4948581702 -2.8110257367 499.8630554271
-47.0443927720 28.1744303480 499.4935104222 15.4541932711 -2.8168686876 499.7404664350
-47.4006331787 28.1744303480 499.3785200632 15.4504479250 -2.7606381583 499.6251032170
-47.7568735853 28.1744303480 499.2147908865 15.4108387036 -2.8075965115 499.4604929197
-48.1131139919 28.1744303480 498.9640020723 15.3804147518 -2.9856744626 499.2099225516
-48.4693543985 28.1744303480 498.7017114338 15.2794843191 -3.0249191035 498.9448965203
-48.8255948052 28.1744303480 498.4182816589 15.2038654100 -3.0501887720 498.6594475860
-49.1818352118 28.1744303480 498.3008364612 15.0776126914 -3.0157326143 498.5380152663
-49.5380756184 28.1744303480 498.2834510190 14.8521095700 -2.9839054850 498.5136772547
-49.8943160251 28.1744303480 498.2153183662 14.6456899852 -2.8762357407 498.4388351864
-50.2505564317 28.1744303480 498.0571961839 14.5242720144 -2.6555619690 498.2760049988
-50.6067968383 28.1744303480 497.9906627210 14.4149601764 -2.4456937592 498.2052515301
